,ISO_3_CODE,COUNTRYNAME,WHO_REGION,YEAR,DESCRIPTION,INTRO
4684,ARM,Armenia,EURO,2000.0,Measles-containing vaccine 2nd dose,Yes
4685,ARM,Armenia,EURO,2000.0,Meningococcal meningitis vaccines (all strains),No
4686,ARM,Armenia,EURO,2000.0,Mumps vaccine,Yes
4687,ARM,Armenia,EURO,2000.0,PCV (Pneumococcal conjugate vaccine),No
4688,ARM,Armenia,EURO,2000.0,PPV (Pneumococcal polysaccharide vaccine),No
4689,ARM,Armenia,EURO,2000.0,Rubella vaccine,No
4690,ARM,Armenia,EURO,2000.0,Seasonal Influenza vaccine,No
4691,ARM,Armenia,EURO,2000.0,YF (Yellow fever) vaccine,No
4692,ARM,Armenia,EURO,1999.0,Hepatitis B vaccine,Yes
4693,ARM,Armenia,EURO,1999.0,HepB birth dose,Yes
4694,ARM,Armenia,EURO,1999.0,Hib (Haemophilus influenzae type B) vaccine,No
4695,ARM,Armenia,EURO,1999.0,IPV (Inactivated polio vaccine),No
4696,ARM,Armenia,EURO,1999.0,Measles-containing vaccine 2nd dose,Yes
4697,ARM,Armenia,EURO,1999.0,Meningococcal meningitis vaccines (all strains),No
4698,ARM,Armenia,EURO,1999.0,Mumps vaccine,Yes
4699,ARM,Armenia,EURO,1999.0,PPV (Pneumococcal polysaccharide vaccine),No
4700,ARM,Armenia,EURO,1999.0,Rubella vaccine,No
4701,ARM,Armenia,EURO,1999.0,Seasonal Influenza vaccine,No
4702,ARM,Armenia,EURO,1999.0,YF (Yellow fever) vaccine,No
4703,ARM,Armenia,EURO,1998.0,Hepatitis B vaccine,No
4704,ARM,Armenia,EURO,1998.0,HepB birth dose,No
4705,ARM,Armenia,EURO,1998.0,Hib (Haemophilus influenzae type B) vaccine,No
4706,ARM,Armenia,EURO,1998.0,IPV (Inactivated polio vaccine),No
4707,ARM,Armenia,EURO,1998.0,Measles-containing vaccine 2nd dose,Yes
4708,ARM,Armenia,EURO,1998.0,Mumps vaccine,Yes
4709,ARM,Armenia,EURO,1998.0,Rubella vaccine,No
4710,ARM,Armenia,EURO,1998.0,Seasonal Influenza vaccine,No
4711,ARM,Armenia,EURO,1998.0,YF (Yellow fever) vaccine,No
4712,ARM,Armenia,EURO,1997.0,Hepatitis B vaccine,No
4713,ARM,Armenia,EURO,1997.0,HepB birth dose,No
4714,ARM,Armenia,EURO,1997.0,Hib (Haemophilus influenzae type B) vaccine,No
4715,ARM,Armenia,EURO,1997.0,IPV (Inactivated polio vaccine),No
4716,ARM,Armenia,EURO,1997.0,Measles-containing vaccine 2nd dose,Yes
4717,ARM,Armenia,EURO,1997.0,Mumps vaccine,Yes
4718,ARM,Armenia,EURO,1997.0,Rubella vaccine,No
4719,ARM,Armenia,EURO,1997.0,Seasonal Influenza vaccine,No
4720,ARM,Armenia,EURO,1997.0,YF (Yellow fever) vaccine,No
4721,ARM,Armenia,EURO,1996.0,Hepatitis B vaccine,No
4722,ARM,Armenia,EURO,1996.0,HepB birth dose,No
4723,ARM,Armenia,EURO,1996.0,Hib (Haemophilus influenzae type B) vaccine,No
4724,ARM,Armenia,EURO,1996.0,IPV (Inactivated polio vaccine),No
4725,ARM,Armenia,EURO,1996.0,Measles-containing vaccine 2nd dose,Yes
4726,ARM,Armenia,EURO,1996.0,Mumps vaccine,Yes
4727,ARM,Armenia,EURO,1996.0,Rubella vaccine,No
4728,ARM,Armenia,EURO,1996.0,Seasonal Influenza vaccine,No
4729,ARM,Armenia,EURO,1996.0,YF (Yellow fever) vaccine,No
4730,ARM,Armenia,EURO,1995.0,Hepatitis B vaccine,No
4731,ARM,Armenia,EURO,1995.0,HepB birth dose,No
4732,ARM,Armenia,EURO,1995.0,Hib (Haemophilus influenzae type B) vaccine,No
4733,ARM,Armenia,EURO,1995.0,IPV (Inactivated polio vaccine),No
4734,ARM,Armenia,EURO,1995.0,IPV (Inactivated polio vaccine) 2nd dose,No
4735,ARM,Armenia,EURO,1995.0,Measles-containing vaccine 2nd dose,Yes
4736,ARM,Armenia,EURO,1995.0,Mumps vaccine,Yes
4737,ARM,Armenia,EURO,1995.0,Rubella vaccine,No
4738,ARM,Armenia,EURO,1995.0,Seasonal Influenza vaccine,No
4739,ARM,Armenia,EURO,1995.0,YF (Yellow fever) vaccine,No
4740,ARM,Armenia,EURO,1994.0,Hepatitis B vaccine,No
4741,ARM,Armenia,EURO,1994.0,HepB birth dose,No
4742,ARM,Armenia,EURO,1994.0,Hib (Haemophilus influenzae type B) vaccine,No
4743,ARM,Armenia,EURO,1994.0,IPV (Inactivated polio vaccine),No
4744,ARM,Armenia,EURO,1994.0,Measles-containing vaccine 2nd dose,Yes
4745,ARM,Armenia,EURO,1994.0,Mumps vaccine,No
4746,ARM,Armenia,EURO,1994.0,Rubella vaccine,No
4747,ARM,Armenia,EURO,1994.0,Seasonal Influenza vaccine,No
4748,ARM,Armenia,EURO,1994.0,YF (Yellow fever) vaccine,No
4749,ARM,Armenia,EURO,1993.0,Hepatitis B vaccine,No
4750,ARM,Armenia,EURO,1993.0,HepB birth dose,No
4751,ARM,Armenia,EURO,1993.0,Hib (Haemophilus influenzae type B) vaccine,No
4752,ARM,Armenia,EURO,1993.0,IPV (Inactivated polio vaccine),No
4753,ARM,Armenia,EURO,1993.0,Measles-containing vaccine 2nd dose,Yes
4754,ARM,Armenia,EURO,1993.0,Mumps vaccine,No
4755,ARM,Armenia,EURO,1993.0,Rubella vaccine,No
4756,ARM,Armenia,EURO,1993.0,Seasonal Influenza vaccine,No
4757,ARM,Armenia,EURO,1993.0,YF (Yellow fever) vaccine,No
4758,ARM,Armenia,EURO,1992.0,Hepatitis B vaccine,No
4759,ARM,Armenia,EURO,1992.0,HepB birth dose,No
4760,ARM,Armenia,EURO,1992.0,Hib (Haemophilus influenzae type B) vaccine,No
4761,ARM,Armenia,EURO,1992.0,IPV (Inactivated polio vaccine),No
4762,ARM,Armenia,EURO,1992.0,Measles-containing vaccine 2nd dose,Yes
4763,ARM,Armenia,EURO,1992.0,Mumps vaccine,No
4764,ARM,Armenia,EURO,1992.0,Rubella vaccine,No
4765,ARM,Armenia,EURO,1992.0,Seasonal Influenza vaccine,No
4766,ARM,Armenia,EURO,1992.0,YF (Yellow fever) vaccine,No
4767,ARM,Armenia,EURO,1991.0,Hepatitis B vaccine,No
4768,ARM,Armenia,EURO,1991.0,HepB birth dose,No
4769,ARM,Armenia,EURO,1991.0,Hib (Haemophilus influenzae type B) vaccine,No
4770,ARM,Armenia,EURO,1991.0,IPV (Inactivated polio vaccine),No
4771,ARM,Armenia,EURO,1991.0,Measles-containing vaccine 2nd dose,Yes
4772,ARM,Armenia,EURO,1991.0,Mumps vaccine,No
4773,ARM,Armenia,EURO,1991.0,Rubella vaccine,No
4774,ARM,Armenia,EURO,1991.0,Seasonal Influenza vaccine,No
4775,ARM,Armenia,EURO,1991.0,YF (Yellow fever) vaccine,No
4776,ATG,Antigua and Barbuda,AMRO,2023.0,aP (acellular pertussis) vaccine,No
4777,ATG,Antigua and Barbuda,AMRO,2023.0,Hepatitis A vaccine,No
4778,ATG,Antigua and Barbuda,AMRO,2023.0,Hepatitis B vaccine,Yes
4779,ATG,Antigua and Barbuda,AMRO,2023.0,HepB birth dose,Yes
4780,ATG,Antigua and Barbuda,AMRO,2023.0,Hib (Haemophilus influenzae type B) vaccine,Yes
4781,ATG,Antigua and Barbuda,AMRO,2023.0,HPV (Human Papilloma Virus) vaccine,Yes
4782,ATG,Antigua and Barbuda,AMRO,2023.0,IPV (Inactivated polio vaccine),Yes
4783,ATG,Antigua and Barbuda,AMRO,2023.0,IPV (Inactivated polio vaccine) 2nd dose,Yes
4784,ATG,Antigua and Barbuda,AMRO,2023.0,Japanese Encephalitis,No
4785,ATG,Antigua and Barbuda,AMRO,2023.0,Malaria vaccine,No
4786,ATG,Antigua and Barbuda,AMRO,2023.0,Measles-containing vaccine 2nd dose,Yes
4787,ATG,Antigua and Barbuda,AMRO,2023.0,Meningococcal meningitis vaccines (all strains),No
4788,ATG,Antigua and Barbuda,AMRO,2023.0,Mumps vaccine,Yes
4789,ATG,Antigua and Barbuda,AMRO,2023.0,PCV (Pneumococcal conjugate vaccine),Yes (R)
4790,ATG,Antigua and Barbuda,AMRO,2023.0,PPV (Pneumococcal polysaccharide vaccine),Yes (R)
4791,ATG,Antigua and Barbuda,AMRO,2023.0,Rotavirus vaccine,No
4792,ATG,Antigua and Barbuda,AMRO,2023.0,Rubella vaccine,Yes
4793,ATG,Antigua and Barbuda,AMRO,2023.0,Seasonal Influenza vaccine,Yes
4794,ATG,Antigua and Barbuda,AMRO,2023.0,Typhoid,No
4795,ATG,Antigua and Barbuda,AMRO,2023.0,Varicella vaccine,Yes
4796,ATG,Antigua and Barbuda,AMRO,2023.0,YF (Yellow fever) vaccine,No
4797,ATG,Antigua and Barbuda,AMRO,2022.0,aP (acellular pertussis) vaccine,No
4798,ATG,Antigua and Barbuda,AMRO,2022.0,Hepatitis A vaccine,No
4799,ATG,Antigua and Barbuda,AMRO,2022.0,Hepatitis B vaccine,Yes
4800,ATG,Antigua and Barbuda,AMRO,2022.0,HepB birth dose,Yes
4801,ATG,Antigua and Barbuda,AMRO,2022.0,Hib (Haemophilus influenzae type B) vaccine,Yes
4802,ATG,Antigua and Barbuda,AMRO,2022.0,HPV (Human Papilloma Virus) vaccine,Yes
4803,ATG,Antigua and Barbuda,AMRO,2022.0,IPV (Inactivated polio vaccine),Yes
4804,ATG,Antigua and Barbuda,AMRO,2022.0,IPV (Inactivated polio vaccine) 2nd dose,Yes
4805,ATG,Antigua and Barbuda,AMRO,2022.0,Japanese Encephalitis,No
4806,ATG,Antigua and Barbuda,AMRO,2022.0,Malaria vaccine,No
4807,ATG,Antigua and Barbuda,AMRO,2022.0,Measles-containing vaccine 2nd dose,Yes
4808,ATG,Antigua and Barbuda,AMRO,2022.0,Meningococcal meningitis vaccines (all strains),No
4809,ATG,Antigua and Barbuda,AMRO,2022.0,Mumps vaccine,Yes
4810,ATG,Antigua and Barbuda,AMRO,2022.0,PCV (Pneumococcal conjugate vaccine),Yes (R)
4811,ATG,Antigua and Barbuda,AMRO,2022.0,PPV (Pneumococcal polysaccharide vaccine),Yes (R)
4812,ATG,Antigua and Barbuda,AMRO,2022.0,Rotavirus vaccine,No
4813,ATG,Antigua and Barbuda,AMRO,2022.0,Rubella vaccine,Yes
4814,ATG,Antigua and Barbuda,AMRO,2022.0,Seasonal Influenza vaccine,Yes
4815,ATG,Antigua and Barbuda,AMRO,2022.0,Typhoid,No
4816,ATG,Antigua and Barbuda,AMRO,2022.0,Varicella vaccine,Yes
4817,ATG,Antigua and Barbuda,AMRO,2022.0,YF (Yellow fever) vaccine,No
4818,ATG,Antigua and Barbuda,AMRO,2021.0,aP (acellular pertussis) vaccine,No
4819,ATG,Antigua and Barbuda,AMRO,2021.0,Hepatitis A vaccine,No
4820,ATG,Antigua and Barbuda,AMRO,2021.0,Hepatitis B vaccine,Yes
4821,ATG,Antigua and Barbuda,AMRO,2021.0,HepB birth dose,Yes
4822,ATG,Antigua and Barbuda,AMRO,2021.0,Hib (Haemophilus influenzae type B) vaccine,Yes
4823,ATG,Antigua and Barbuda,AMRO,2021.0,HPV (Human Papilloma Virus) vaccine,Yes
4824,ATG,Antigua and Barbuda,AMRO,2021.0,IPV (Inactivated polio vaccine),Yes
4825,ATG,Antigua and Barbuda,AMRO,2021.0,IPV (Inactivated polio vaccine) 2nd dose,Yes
4826,ATG,Antigua and Barbuda,AMRO,2021.0,Japanese Encephalitis,No
4827,ATG,Antigua and Barbuda,AMRO,2021.0,Malaria vaccine,No
4828,ATG,Antigua and Barbuda,AMRO,2021.0,Measles-containing vaccine 2nd dose,Yes
4829,ATG,Antigua and Barbuda,AMRO,2021.0,Meningococcal meningitis vaccines (all strains),No
4830,ATG,Antigua and Barbuda,AMRO,2021.0,Mumps vaccine,Yes
4831,ATG,Antigua and Barbuda,AMRO,2021.0,PCV (Pneumococcal conjugate vaccine),Yes (R)
4832,ATG,Antigua and Barbuda,AMRO,2021.0,PPV (Pneumococcal polysaccharide vaccine),Yes (R)
4833,ATG,Antigua and Barbuda,AMRO,2021.0,Rotavirus vaccine,No
4834,ATG,Antigua and Barbuda,AMRO,2021.0,Rubella vaccine,Yes
4835,ATG,Antigua and Barbuda,AMRO,2021.0,Seasonal Influenza vaccine,Yes
4836,ATG,Antigua and Barbuda,AMRO,2021.0,Typhoid,No
4837,ATG,Antigua and Barbuda,AMRO,2021.0,Varicella vaccine,Yes
4838,ATG,Antigua and Barbuda,AMRO,2021.0,YF (Yellow fever) vaccine,No
4839,ATG,Antigua and Barbuda,AMRO,2020.0,aP (acellular pertussis) vaccine,No
4840,ATG,Antigua and Barbuda,AMRO,2020.0,Hepatitis A vaccine,No
4841,ATG,Antigua and Barbuda,AMRO,2020.0,Hepatitis B vaccine,Yes
4842,ATG,Antigua and Barbuda,AMRO,2020.0,HepB birth dose,No
4843,ATG,Antigua and Barbuda,AMRO,2020.0,Hib (Haemophilus influenzae type B) vaccine,Yes
4844,ATG,Antigua and Barbuda,AMRO,2020.0,HPV (Human Papilloma Virus) vaccine,Yes
4845,ATG,Antigua and Barbuda,AMRO,2020.0,IPV (Inactivated polio vaccine),Yes
4846,ATG,Antigua and Barbuda,AMRO,2020.0,IPV (Inactivated polio vaccine) 2nd dose,Yes
4847,ATG,Antigua and Barbuda,AMRO,2020.0,Japanese Encephalitis,No
4848,ATG,Antigua and Barbuda,AMRO,2020.0,Malaria vaccine,No
4849,ATG,Antigua and Barbuda,AMRO,2020.0,Measles-containing vaccine 2nd dose,Yes
4850,ATG,Antigua and Barbuda,AMRO,2020.0,Meningococcal meningitis vaccines (all strains),No
4851,ATG,Antigua and Barbuda,AMRO,2020.0,Mumps vaccine,Yes
4852,ATG,Antigua and Barbuda,AMRO,2020.0,PCV (Pneumococcal conjugate vaccine),Yes (R)
4853,ATG,Antigua and Barbuda,AMRO,2020.0,PPV (Pneumococcal polysaccharide vaccine),Yes (R)
4854,ATG,Antigua and Barbuda,AMRO,2020.0,Rotavirus vaccine,No
4855,ATG,Antigua and Barbuda,AMRO,2020.0,Rubella vaccine,Yes
4856,ATG,Antigua and Barbuda,AMRO,2020.0,Seasonal Influenza vaccine,Yes
4857,ATG,Antigua and Barbuda,AMRO,2020.0,Typhoid,No
4858,ATG,Antigua and Barbuda,AMRO,2020.0,Varicella vaccine,Yes
4859,ATG,Antigua and Barbuda,AMRO,2020.0,YF (Yellow fever) vaccine,No
4860,ATG,Antigua and Barbuda,AMRO,2019.0,aP (acellular pertussis) vaccine,No
4861,ATG,Antigua and Barbuda,AMRO,2019.0,Hepatitis A vaccine,No
4862,ATG,Antigua and Barbuda,AMRO,2019.0,Hepatitis B vaccine,Yes
4863,ATG,Antigua and Barbuda,AMRO,2019.0,HepB birth dose,No
4864,ATG,Antigua and Barbuda,AMRO,2019.0,Hib (Haemophilus influenzae type B) vaccine,Yes
4865,ATG,Antigua and Barbuda,AMRO,2019.0,HPV (Human Papilloma Virus) vaccine,Yes
4866,ATG,Antigua and Barbuda,AMRO,2019.0,IPV (Inactivated polio vaccine),Yes
4867,ATG,Antigua and Barbuda,AMRO,2019.0,IPV (Inactivated polio vaccine) 2nd dose,Yes
4868,ATG,Antigua and Barbuda,AMRO,2019.0,Japanese Encephalitis,No
4869,ATG,Antigua and Barbuda,AMRO,2019.0,Malaria vaccine,No
4870,ATG,Antigua and Barbuda,AMRO,2019.0,Measles-containing vaccine 2nd dose,Yes
4871,ATG,Antigua and Barbuda,AMRO,2019.0,Meningococcal meningitis vaccines (all strains),No
4872,ATG,Antigua and Barbuda,AMRO,2019.0,Mumps vaccine,Yes
4873,ATG,Antigua and Barbuda,AMRO,2019.0,PCV (Pneumococcal conjugate vaccine),Yes (R)
4874,ATG,Antigua and Barbuda,AMRO,2019.0,PPV (Pneumococcal polysaccharide vaccine),Yes (R)
4875,ATG,Antigua and Barbuda,AMRO,2019.0,Rotavirus vaccine,No
4876,ATG,Antigua and Barbuda,AMRO,2019.0,Rubella vaccine,Yes
4877,ATG,Antigua and Barbuda,AMRO,2019.0,Seasonal Influenza vaccine,Yes
4878,ATG,Antigua and Barbuda,AMRO,2019.0,Typhoid,No
4879,ATG,Antigua and Barbuda,AMRO,2019.0,Varicella vaccine,Yes
4880,ATG,Antigua and Barbuda,AMRO,2019.0,YF (Yellow fever) vaccine,No
4881,ATG,Antigua and Barbuda,AMRO,2018.0,aP (acellular pertussis) vaccine,No
4882,ATG,Antigua and Barbuda,AMRO,2018.0,Hepatitis A vaccine,No
4883,ATG,Antigua and Barbuda,AMRO,2018.0,Hepatitis B vaccine,Yes
4884,ATG,Antigua and Barbuda,AMRO,2018.0,HepB birth dose,No
4885,ATG,Antigua and Barbuda,AMRO,2018.0,Hib (Haemophilus influenzae type B) vaccine,Yes
4886,ATG,Antigua and Barbuda,AMRO,2018.0,HPV (Human Papilloma Virus) vaccine,Yes
4887,ATG,Antigua and Barbuda,AMRO,2018.0,IPV (Inactivated polio vaccine),Yes
4888,ATG,Antigua and Barbuda,AMRO,2018.0,IPV (Inactivated polio vaccine) 2nd dose,Yes
4889,ATG,Antigua and Barbuda,AMRO,2018.0,Japanese Encephalitis,No
4890,ATG,Antigua and Barbuda,AMRO,2018.0,Measles-containing vaccine 2nd dose,Yes
4891,ATG,Antigua and Barbuda,AMRO,2018.0,Meningococcal meningitis vaccines (all strains),No
4892,ATG,Antigua and Barbuda,AMRO,2018.0,Mumps vaccine,Yes
4893,ATG,Antigua and Barbuda,AMRO,2018.0,PCV (Pneumococcal conjugate vaccine),Yes (R)
4894,ATG,Antigua and Barbuda,AMRO,2018.0,PPV (Pneumococcal polysaccharide vaccine),Yes (R)
4895,ATG,Antigua and Barbuda,AMRO,2018.0,Rotavirus vaccine,No
4896,ATG,Antigua and Barbuda,AMRO,2018.0,Rubella vaccine,Yes
4897,ATG,Antigua and Barbuda,AMRO,2018.0,Seasonal Influenza vaccine,Yes
4898,ATG,Antigua and Barbuda,AMRO,2018.0,Typhoid,No
4899,ATG,Antigua and Barbuda,AMRO,2018.0,Varicella vaccine,Yes
4900,ATG,Antigua and Barbuda,AMRO,2018.0,YF (Yellow fever) vaccine,No
4901,ATG,Antigua and Barbuda,AMRO,2017.0,aP (acellular pertussis) vaccine,No
4902,ATG,Antigua and Barbuda,AMRO,2017.0,Hepatitis A vaccine,No
4903,ATG,Antigua and Barbuda,AMRO,2017.0,Hepatitis B vaccine,Yes
4904,ATG,Antigua and Barbuda,AMRO,2017.0,HepB birth dose,No
4905,ATG,Antigua and Barbuda,AMRO,2017.0,Hib (Haemophilus influenzae type B) vaccine,Yes
4906,ATG,Antigua and Barbuda,AMRO,2017.0,HPV (Human Papilloma Virus) vaccine,No
4907,ATG,Antigua and Barbuda,AMRO,2017.0,IPV (Inactivated polio vaccine),Yes
4908,ATG,Antigua and Barbuda,AMRO,2017.0,IPV (Inactivated polio vaccine) 2nd dose,Yes
4909,ATG,Antigua and Barbuda,AMRO,2017.0,Japanese Encephalitis,No
4910,ATG,Antigua and Barbuda,AMRO,2017.0,Measles-containing vaccine 2nd dose,Yes
4911,ATG,Antigua and Barbuda,AMRO,2017.0,Meningococcal meningitis vaccines (all strains),No
4912,ATG,Antigua and Barbuda,AMRO,2017.0,Mumps vaccine,Yes
4913,ATG,Antigua and Barbuda,AMRO,2017.0,PCV (Pneumococcal conjugate vaccine),Yes (R)
4914,ATG,Antigua and Barbuda,AMRO,2017.0,PPV (Pneumococcal polysaccharide vaccine),Yes (R)
4915,ATG,Antigua and Barbuda,AMRO,2017.0,Rotavirus vaccine,No
4916,ATG,Antigua and Barbuda,AMRO,2017.0,Rubella vaccine,Yes
4917,ATG,Antigua and Barbuda,AMRO,2017.0,Seasonal Influenza vaccine,Yes
4918,ATG,Antigua and Barbuda,AMRO,2017.0,Typhoid,No
4919,ATG,Antigua and Barbuda,AMRO,2017.0,Varicella vaccine,Yes (P)
4920,ATG,Antigua and Barbuda,AMRO,2017.0,YF (Yellow fever) vaccine,No
4921,ATG,Antigua and Barbuda,AMRO,2016.0,aP (acellular pertussis) vaccine,No
4922,ATG,Antigua and Barbuda,AMRO,2016.0,Hepatitis A vaccine,No
4923,ATG,Antigua and Barbuda,AMRO,2016.0,Hepatitis B vaccine,Yes
4924,ATG,Antigua and Barbuda,AMRO,2016.0,HepB birth dose,No
4925,ATG,Antigua and Barbuda,AMRO,2016.0,Hib (Haemophilus influenzae type B) vaccine,Yes
4926,ATG,Antigua and Barbuda,AMRO,2016.0,HPV (Human Papilloma Virus) vaccine,No
4927,ATG,Antigua and Barbuda,AMRO,2016.0,IPV (Inactivated polio vaccine),Yes
4928,ATG,Antigua and Barbuda,AMRO,2016.0,IPV (Inactivated polio vaccine) 2nd dose,Yes
4929,ATG,Antigua and Barbuda,AMRO,2016.0,Japanese Encephalitis,No
4930,ATG,Antigua and Barbuda,AMRO,2016.0,Measles-containing vaccine 2nd dose,Yes
4931,ATG,Antigua and Barbuda,AMRO,2016.0,Meningococcal meningitis vaccines (all strains),No
4932,ATG,Antigua and Barbuda,AMRO,2016.0,Mumps vaccine,Yes
4933,ATG,Antigua and Barbuda,AMRO,2016.0,PCV (Pneumococcal conjugate vaccine),Yes (R)
4934,ATG,Antigua and Barbuda,AMRO,2016.0,PPV (Pneumococcal polysaccharide vaccine),Yes (R)
4935,ATG,Antigua and Barbuda,AMRO,2016.0,Rotavirus vaccine,No
4936,ATG,Antigua and Barbuda,AMRO,2016.0,Rubella vaccine,Yes
4937,ATG,Antigua and Barbuda,AMRO,2016.0,Seasonal Influenza vaccine,Yes
4938,ATG,Antigua and Barbuda,AMRO,2016.0,Typhoid,No
4939,ATG,Antigua and Barbuda,AMRO,2016.0,Varicella vaccine,Yes (P)
4940,ATG,Antigua and Barbuda,AMRO,2016.0,YF (Yellow fever) vaccine,No
4941,ATG,Antigua and Barbuda,AMRO,2015.0,aP (acellular pertussis) vaccine,No
4942,ATG,Antigua and Barbuda,AMRO,2015.0,Hepatitis A vaccine,No
4943,ATG,Antigua and Barbuda,AMRO,2015.0,Hepatitis B vaccine,Yes
4944,ATG,Antigua and Barbuda,AMRO,2015.0,HepB birth dose,No
4945,ATG,Antigua and Barbuda,AMRO,2015.0,Hib (Haemophilus influenzae type B) vaccine,Yes
4946,ATG,Antigua and Barbuda,AMRO,2015.0,HPV (Human Papilloma Virus) vaccine,No
4947,ATG,Antigua and Barbuda,AMRO,2015.0,IPV (Inactivated polio vaccine),Yes
4948,ATG,Antigua and Barbuda,AMRO,2015.0,IPV (Inactivated polio vaccine) 2nd dose,Yes
4949,ATG,Antigua and Barbuda,AMRO,2015.0,Japanese Encephalitis,No
4950,ATG,Antigua and Barbuda,AMRO,2015.0,Measles-containing vaccine 2nd dose,Yes
4951,ATG,Antigua and Barbuda,AMRO,2015.0,Meningococcal meningitis vaccines (all strains),No
4952,ATG,Antigua and Barbuda,AMRO,2015.0,Mumps vaccine,Yes
4953,ATG,Antigua and Barbuda,AMRO,2015.0,PCV (Pneumococcal conjugate vaccine),No
4954,ATG,Antigua and Barbuda,AMRO,2015.0,PPV (Pneumococcal polysaccharide vaccine),No
4955,ATG,Antigua and Barbuda,AMRO,2015.0,Rotavirus vaccine,No
4956,ATG,Antigua and Barbuda,AMRO,2015.0,Rubella vaccine,Yes
4957,ATG,Antigua and Barbuda,AMRO,2015.0,Seasonal Influenza vaccine,Yes
4958,ATG,Antigua and Barbuda,AMRO,2015.0,Typhoid,No
4959,ATG,Antigua and Barbuda,AMRO,2015.0,Varicella vaccine,No
4960,ATG,Antigua and Barbuda,AMRO,2015.0,YF (Yellow fever) vaccine,No
4961,ATG,Antigua and Barbuda,AMRO,2014.0,aP (acellular pertussis) vaccine,No
4962,ATG,Antigua and Barbuda,AMRO,2014.0,Hepatitis A vaccine,No
4963,ATG,Antigua and Barbuda,AMRO,2014.0,Hepatitis B vaccine,Yes
4964,ATG,Antigua and Barbuda,AMRO,2014.0,HepB birth dose,No
4965,ATG,Antigua and Barbuda,AMRO,2014.0,Hib (Haemophilus influenzae type B) vaccine,Yes
4966,ATG,Antigua and Barbuda,AMRO,2014.0,HPV (Human Papilloma Virus) vaccine,No
4967,ATG,Antigua and Barbuda,AMRO,2014.0,IPV (Inactivated polio vaccine),No
4968,ATG,Antigua and Barbuda,AMRO,2014.0,IPV (Inactivated polio vaccine) 2nd dose,No
4969,ATG,Antigua and Barbuda,AMRO,2014.0,Japanese Encephalitis,No
4970,ATG,Antigua and Barbuda,AMRO,2014.0,Measles-containing vaccine 2nd dose,Yes
4971,ATG,Antigua and Barbuda,AMRO,2014.0,Meningococcal meningitis vaccines (all strains),No
4972,ATG,Antigua and Barbuda,AMRO,2014.0,Mumps vaccine,Yes
4973,ATG,Antigua and Barbuda,AMRO,2014.0,PCV (Pneumococcal conjugate vaccine),No
4974,ATG,Antigua and Barbuda,AMRO,2014.0,PPV (Pneumococcal polysaccharide vaccine),No
4975,ATG,Antigua and Barbuda,AMRO,2014.0,Rotavirus vaccine,No
4976,ATG,Antigua and Barbuda,AMRO,2014.0,Rubella vaccine,Yes
4977,ATG,Antigua and Barbuda,AMRO,2014.0,Seasonal Influenza vaccine,Yes
4978,ATG,Antigua and Barbuda,AMRO,2014.0,Typhoid,No
4979,ATG,Antigua and Barbuda,AMRO,2014.0,Varicella vaccine,No
4980,ATG,Antigua and Barbuda,AMRO,2014.0,YF (Yellow fever) vaccine,No
4981,ATG,Antigua and Barbuda,AMRO,2013.0,aP (acellular pertussis) vaccine,No
4982,ATG,Antigua and Barbuda,AMRO,2013.0,Hepatitis A vaccine,No
4983,ATG,Antigua and Barbuda,AMRO,2013.0,Hepatitis B vaccine,Yes
4984,ATG,Antigua and Barbuda,AMRO,2013.0,HepB birth dose,No
4985,ATG,Antigua and Barbuda,AMRO,2013.0,Hib (Haemophilus influenzae type B) vaccine,Yes
4986,ATG,Antigua and Barbuda,AMRO,2013.0,HPV (Human Papilloma Virus) vaccine,No
4987,ATG,Antigua and Barbuda,AMRO,2013.0,IPV (Inactivated polio vaccine),No
4988,ATG,Antigua and Barbuda,AMRO,2013.0,IPV (Inactivated polio vaccine) 2nd dose,No
4989,ATG,Antigua and Barbuda,AMRO,2013.0,Japanese Encephalitis,No
4990,ATG,Antigua and Barbuda,AMRO,2013.0,Measles-containing vaccine 2nd dose,Yes
4991,ATG,Antigua and Barbuda,AMRO,2013.0,Meningococcal meningitis vaccines (all strains),No
4992,ATG,Antigua and Barbuda,AMRO,2013.0,Mumps vaccine,Yes
4993,ATG,Antigua and Barbuda,AMRO,2013.0,PCV (Pneumococcal conjugate vaccine),No
4994,ATG,Antigua and Barbuda,AMRO,2013.0,PPV (Pneumococcal polysaccharide vaccine),No
4995,ATG,Antigua and Barbuda,AMRO,2013.0,Rotavirus vaccine,No
4996,ATG,Antigua and Barbuda,AMRO,2013.0,Rubella vaccine,Yes
4997,ATG,Antigua and Barbuda,AMRO,2013.0,Seasonal Influenza vaccine,Yes
4998,ATG,Antigua and Barbuda,AMRO,2013.0,Typhoid,No
4999,ATG,Antigua and Barbuda,AMRO,2013.0,Varicella vaccine,No
5000,ATG,Antigua and Barbuda,AMRO,2013.0,YF (Yellow fever) vaccine,No
5001,ATG,Antigua and Barbuda,AMRO,2012.0,aP (acellular pertussis) vaccine,No
5002,ATG,Antigua and Barbuda,AMRO,2012.0,Hepatitis A vaccine,No
5003,ATG,Antigua and Barbuda,AMRO,2012.0,Hepatitis B vaccine,Yes
5004,ATG,Antigua and Barbuda,AMRO,2012.0,HepB birth dose,No
5005,ATG,Antigua and Barbuda,AMRO,2012.0,Hib (Haemophilus influenzae type B) vaccine,Yes
