,GROUP,CODE,NAME,YEAR,DISEASE,DISEASE_DESCRIPTION,DENOMINATOR,INCIDENCE_RATE
5652,COUNTRIES,BGD,Bangladesh,1986.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",11.0
5653,COUNTRIES,BGD,Bangladesh,1986.0,MEASLES,Measles,"per 1,000,000 total population",139.8
5654,COUNTRIES,BGD,Bangladesh,1986.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",311.6
5655,COUNTRIES,BGD,Bangladesh,1986.0,TTETANUS,Total tetanus,"per 1,000,000 total population",8.8
5656,COUNTRIES,BGD,Bangladesh,1985.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",2.0
5657,COUNTRIES,BGD,Bangladesh,1985.0,MEASLES,Measles,"per 1,000,000 total population",116.7
5658,COUNTRIES,BGD,Bangladesh,1985.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",238.4
5659,COUNTRIES,BGD,Bangladesh,1985.0,TTETANUS,Total tetanus,"per 1,000,000 total population",3.6
5660,COUNTRIES,BGD,Bangladesh,1984.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",12.4
5661,COUNTRIES,BGD,Bangladesh,1984.0,MEASLES,Measles,"per 1,000,000 total population",121.2
5662,COUNTRIES,BGD,Bangladesh,1984.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.3
5663,COUNTRIES,BGD,Bangladesh,1984.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",105.6
5664,COUNTRIES,BGD,Bangladesh,1984.0,TTETANUS,Total tetanus,"per 1,000,000 total population",20.6
5665,COUNTRIES,BGD,Bangladesh,1983.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",36.9
5666,COUNTRIES,BGD,Bangladesh,1983.0,MEASLES,Measles,"per 1,000,000 total population",100.4
5667,COUNTRIES,BGD,Bangladesh,1983.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",251.8
5668,COUNTRIES,BGD,Bangladesh,1983.0,TTETANUS,Total tetanus,"per 1,000,000 total population",73.4
5669,COUNTRIES,BGD,Bangladesh,1982.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",20.0
5670,COUNTRIES,BGD,Bangladesh,1982.0,MEASLES,Measles,"per 1,000,000 total population",195.2
5671,COUNTRIES,BGD,Bangladesh,1982.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",562.8
5672,COUNTRIES,BGD,Bangladesh,1982.0,TTETANUS,Total tetanus,"per 1,000,000 total population",24.3
5673,COUNTRIES,BGD,Bangladesh,1981.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",14.9
5674,COUNTRIES,BGD,Bangladesh,1981.0,MEASLES,Measles,"per 1,000,000 total population",115.6
5675,COUNTRIES,BGD,Bangladesh,1981.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",188.3
5676,COUNTRIES,BGD,Bangladesh,1981.0,TTETANUS,Total tetanus,"per 1,000,000 total population",4.1
5677,COUNTRIES,BGD,Bangladesh,1980.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",17.7
5678,COUNTRIES,BGD,Bangladesh,1980.0,MEASLES,Measles,"per 1,000,000 total population",125.9
5679,COUNTRIES,BGD,Bangladesh,1980.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.3
5680,COUNTRIES,BGD,Bangladesh,1980.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",141.3
5681,COUNTRIES,BGD,Bangladesh,1980.0,TTETANUS,Total tetanus,"per 1,000,000 total population",32.4
5682,COUNTRIES,BGR,Bulgaria,2023.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
5683,COUNTRIES,BGR,Bulgaria,2023.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
5684,COUNTRIES,BGR,Bulgaria,2023.0,INVASIVE_MENING,Invasive meningococcal disease,"per 1,000,000 total population",0.4
5685,COUNTRIES,BGR,Bulgaria,2023.0,MEASLES,Measles,"per 1,000,000 total population",0.0
5686,COUNTRIES,BGR,Bulgaria,2023.0,MUMPS,Mumps,"per 1,000,000 total population",1.6
5687,COUNTRIES,BGR,Bulgaria,2023.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
5688,COUNTRIES,BGR,Bulgaria,2023.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",2.9
5689,COUNTRIES,BGR,Bulgaria,2023.0,RUBELLA,Rubella,"per 1,000,000 total population",0.0
5690,COUNTRIES,BGR,Bulgaria,2023.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.0
5691,COUNTRIES,BGR,Bulgaria,2023.0,TYPHOID,Typhoid,"per 1,000,000 total population",0.0
5692,COUNTRIES,BGR,Bulgaria,2023.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
5693,COUNTRIES,BGR,Bulgaria,2022.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
5694,COUNTRIES,BGR,Bulgaria,2022.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
5695,COUNTRIES,BGR,Bulgaria,2022.0,INVASIVE_MENING,Invasive meningococcal disease,"per 1,000,000 total population",0.4
5696,COUNTRIES,BGR,Bulgaria,2022.0,MEASLES,Measles,"per 1,000,000 total population",0.1
5697,COUNTRIES,BGR,Bulgaria,2022.0,MUMPS,Mumps,"per 1,000,000 total population",2.2
5698,COUNTRIES,BGR,Bulgaria,2022.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
5699,COUNTRIES,BGR,Bulgaria,2022.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",2.5
5700,COUNTRIES,BGR,Bulgaria,2022.0,RUBELLA,Rubella,"per 1,000,000 total population",0.0
5701,COUNTRIES,BGR,Bulgaria,2022.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.0
5702,COUNTRIES,BGR,Bulgaria,2022.0,TYPHOID,Typhoid,"per 1,000,000 total population",0.1
5703,COUNTRIES,BGR,Bulgaria,2022.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
5704,COUNTRIES,BGR,Bulgaria,2021.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
5705,COUNTRIES,BGR,Bulgaria,2021.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
5706,COUNTRIES,BGR,Bulgaria,2021.0,INVASIVE_MENING,Invasive meningococcal disease,"per 1,000,000 total population",0.3
5707,COUNTRIES,BGR,Bulgaria,2021.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
5708,COUNTRIES,BGR,Bulgaria,2021.0,MEASLES,Measles,"per 1,000,000 total population",0.0
5709,COUNTRIES,BGR,Bulgaria,2021.0,MUMPS,Mumps,"per 1,000,000 total population",2.3
5710,COUNTRIES,BGR,Bulgaria,2021.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
5711,COUNTRIES,BGR,Bulgaria,2021.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",0.4
5712,COUNTRIES,BGR,Bulgaria,2021.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
5713,COUNTRIES,BGR,Bulgaria,2021.0,RUBELLA,Rubella,"per 1,000,000 total population",0.0
5714,COUNTRIES,BGR,Bulgaria,2021.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.0
5715,COUNTRIES,BGR,Bulgaria,2021.0,TYPHOID,Typhoid,"per 1,000,000 total population",0.0
5716,COUNTRIES,BGR,Bulgaria,2021.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
5717,COUNTRIES,BGR,Bulgaria,2020.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
5718,COUNTRIES,BGR,Bulgaria,2020.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
5719,COUNTRIES,BGR,Bulgaria,2020.0,INVASIVE_MENING,Invasive meningococcal disease,"per 1,000,000 total population",0.6
5720,COUNTRIES,BGR,Bulgaria,2020.0,MEASLES,Measles,"per 1,000,000 total population",37.1
5721,COUNTRIES,BGR,Bulgaria,2020.0,MUMPS,Mumps,"per 1,000,000 total population",1.9
5722,COUNTRIES,BGR,Bulgaria,2020.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
5723,COUNTRIES,BGR,Bulgaria,2020.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",3.9
5724,COUNTRIES,BGR,Bulgaria,2020.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
5725,COUNTRIES,BGR,Bulgaria,2020.0,RUBELLA,Rubella,"per 1,000,000 total population",0.0
5726,COUNTRIES,BGR,Bulgaria,2020.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.1
5727,COUNTRIES,BGR,Bulgaria,2020.0,TYPHOID,Typhoid,"per 1,000,000 total population",0.0
5728,COUNTRIES,BGR,Bulgaria,2020.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
5729,COUNTRIES,BGR,Bulgaria,2019.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
5730,COUNTRIES,BGR,Bulgaria,2019.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
5731,COUNTRIES,BGR,Bulgaria,2019.0,MEASLES,Measles,"per 1,000,000 total population",176.5
5732,COUNTRIES,BGR,Bulgaria,2019.0,MUMPS,Mumps,"per 1,000,000 total population",7.2
5733,COUNTRIES,BGR,Bulgaria,2019.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
5734,COUNTRIES,BGR,Bulgaria,2019.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",10.0
5735,COUNTRIES,BGR,Bulgaria,2019.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
5736,COUNTRIES,BGR,Bulgaria,2019.0,RUBELLA,Rubella,"per 1,000,000 total population",0.0
5737,COUNTRIES,BGR,Bulgaria,2019.0,TYPHOID,Typhoid,"per 1,000,000 total population",0.0
5738,COUNTRIES,BGR,Bulgaria,2019.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
5739,COUNTRIES,BGR,Bulgaria,2018.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
5740,COUNTRIES,BGR,Bulgaria,2018.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
5741,COUNTRIES,BGR,Bulgaria,2018.0,MEASLES,Measles,"per 1,000,000 total population",1.9
5742,COUNTRIES,BGR,Bulgaria,2018.0,MUMPS,Mumps,"per 1,000,000 total population",3.8
5743,COUNTRIES,BGR,Bulgaria,2018.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",16.2
5744,COUNTRIES,BGR,Bulgaria,2018.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
5745,COUNTRIES,BGR,Bulgaria,2018.0,RUBELLA,Rubella,"per 1,000,000 total population",0.1
5746,COUNTRIES,BGR,Bulgaria,2018.0,TYPHOID,Typhoid,"per 1,000,000 total population",0.1
5747,COUNTRIES,BGR,Bulgaria,2018.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
5748,COUNTRIES,BGR,Bulgaria,2017.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
5749,COUNTRIES,BGR,Bulgaria,2017.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
5750,COUNTRIES,BGR,Bulgaria,2017.0,MEASLES,Measles,"per 1,000,000 total population",23.3
5751,COUNTRIES,BGR,Bulgaria,2017.0,MUMPS,Mumps,"per 1,000,000 total population",2.1
5752,COUNTRIES,BGR,Bulgaria,2017.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",16.4
5753,COUNTRIES,BGR,Bulgaria,2017.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
5754,COUNTRIES,BGR,Bulgaria,2017.0,RUBELLA,Rubella,"per 1,000,000 total population",0.0
5755,COUNTRIES,BGR,Bulgaria,2016.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
5756,COUNTRIES,BGR,Bulgaria,2016.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
5757,COUNTRIES,BGR,Bulgaria,2016.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
5758,COUNTRIES,BGR,Bulgaria,2016.0,MEASLES,Measles,"per 1,000,000 total population",0.1
5759,COUNTRIES,BGR,Bulgaria,2016.0,MUMPS,Mumps,"per 1,000,000 total population",2.7
5760,COUNTRIES,BGR,Bulgaria,2016.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
5761,COUNTRIES,BGR,Bulgaria,2016.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",13.7
5762,COUNTRIES,BGR,Bulgaria,2016.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
5763,COUNTRIES,BGR,Bulgaria,2016.0,RUBELLA,Rubella,"per 1,000,000 total population",0.3
5764,COUNTRIES,BGR,Bulgaria,2016.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.6
5765,COUNTRIES,BGR,Bulgaria,2016.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
5766,COUNTRIES,BGR,Bulgaria,2015.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
5767,COUNTRIES,BGR,Bulgaria,2015.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
5768,COUNTRIES,BGR,Bulgaria,2015.0,MEASLES,Measles,"per 1,000,000 total population",0.0
5769,COUNTRIES,BGR,Bulgaria,2015.0,MUMPS,Mumps,"per 1,000,000 total population",2.5
5770,COUNTRIES,BGR,Bulgaria,2015.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
5771,COUNTRIES,BGR,Bulgaria,2015.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",4.9
5772,COUNTRIES,BGR,Bulgaria,2015.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
5773,COUNTRIES,BGR,Bulgaria,2015.0,RUBELLA,Rubella,"per 1,000,000 total population",0.7
5774,COUNTRIES,BGR,Bulgaria,2015.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.0
5775,COUNTRIES,BGR,Bulgaria,2015.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
5776,COUNTRIES,BGR,Bulgaria,2014.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
5777,COUNTRIES,BGR,Bulgaria,2014.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
5778,COUNTRIES,BGR,Bulgaria,2014.0,MEASLES,Measles,"per 1,000,000 total population",0.0
5779,COUNTRIES,BGR,Bulgaria,2014.0,MUMPS,Mumps,"per 1,000,000 total population",4.3
5780,COUNTRIES,BGR,Bulgaria,2014.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
5781,COUNTRIES,BGR,Bulgaria,2014.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",7.2
5782,COUNTRIES,BGR,Bulgaria,2014.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
5783,COUNTRIES,BGR,Bulgaria,2014.0,RUBELLA,Rubella,"per 1,000,000 total population",1.0
5784,COUNTRIES,BGR,Bulgaria,2014.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.0
5785,COUNTRIES,BGR,Bulgaria,2014.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
5786,COUNTRIES,BGR,Bulgaria,2013.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
5787,COUNTRIES,BGR,Bulgaria,2013.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
5788,COUNTRIES,BGR,Bulgaria,2013.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
5789,COUNTRIES,BGR,Bulgaria,2013.0,MEASLES,Measles,"per 1,000,000 total population",1.9
5790,COUNTRIES,BGR,Bulgaria,2013.0,MUMPS,Mumps,"per 1,000,000 total population",3.4
5791,COUNTRIES,BGR,Bulgaria,2013.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
5792,COUNTRIES,BGR,Bulgaria,2013.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",12.3
5793,COUNTRIES,BGR,Bulgaria,2013.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
5794,COUNTRIES,BGR,Bulgaria,2013.0,RUBELLA,Rubella,"per 1,000,000 total population",1.4
5795,COUNTRIES,BGR,Bulgaria,2013.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.1
5796,COUNTRIES,BGR,Bulgaria,2013.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
5797,COUNTRIES,BGR,Bulgaria,2012.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
5798,COUNTRIES,BGR,Bulgaria,2012.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
5799,COUNTRIES,BGR,Bulgaria,2012.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
5800,COUNTRIES,BGR,Bulgaria,2012.0,MEASLES,Measles,"per 1,000,000 total population",0.1
5801,COUNTRIES,BGR,Bulgaria,2012.0,MUMPS,Mumps,"per 1,000,000 total population",7.9
5802,COUNTRIES,BGR,Bulgaria,2012.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
5803,COUNTRIES,BGR,Bulgaria,2012.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",13.9
5804,COUNTRIES,BGR,Bulgaria,2012.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
5805,COUNTRIES,BGR,Bulgaria,2012.0,RUBELLA,Rubella,"per 1,000,000 total population",2.5
5806,COUNTRIES,BGR,Bulgaria,2012.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.3
5807,COUNTRIES,BGR,Bulgaria,2012.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
5808,COUNTRIES,BGR,Bulgaria,2011.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
5809,COUNTRIES,BGR,Bulgaria,2011.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
5810,COUNTRIES,BGR,Bulgaria,2011.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
5811,COUNTRIES,BGR,Bulgaria,2011.0,MEASLES,Measles,"per 1,000,000 total population",21.3
5812,COUNTRIES,BGR,Bulgaria,2011.0,MUMPS,Mumps,"per 1,000,000 total population",18.8
5813,COUNTRIES,BGR,Bulgaria,2011.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
5814,COUNTRIES,BGR,Bulgaria,2011.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",6.2
5815,COUNTRIES,BGR,Bulgaria,2011.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
5816,COUNTRIES,BGR,Bulgaria,2011.0,RUBELLA,Rubella,"per 1,000,000 total population",5.6
5817,COUNTRIES,BGR,Bulgaria,2011.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.5
5818,COUNTRIES,BGR,Bulgaria,2011.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
5819,COUNTRIES,BGR,Bulgaria,2010.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
5820,COUNTRIES,BGR,Bulgaria,2010.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
5821,COUNTRIES,BGR,Bulgaria,2010.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
5822,COUNTRIES,BGR,Bulgaria,2010.0,MEASLES,Measles,"per 1,000,000 total population",2958.5
5823,COUNTRIES,BGR,Bulgaria,2010.0,MUMPS,Mumps,"per 1,000,000 total population",42.6
5824,COUNTRIES,BGR,Bulgaria,2010.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
5825,COUNTRIES,BGR,Bulgaria,2010.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",7.3
5826,COUNTRIES,BGR,Bulgaria,2010.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
5827,COUNTRIES,BGR,Bulgaria,2010.0,RUBELLA,Rubella,"per 1,000,000 total population",5.2
5828,COUNTRIES,BGR,Bulgaria,2010.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.3
5829,COUNTRIES,BGR,Bulgaria,2010.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
5830,COUNTRIES,BGR,Bulgaria,2009.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
5831,COUNTRIES,BGR,Bulgaria,2009.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
5832,COUNTRIES,BGR,Bulgaria,2009.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
5833,COUNTRIES,BGR,Bulgaria,2009.0,MEASLES,Measles,"per 1,000,000 total population",300.3
5834,COUNTRIES,BGR,Bulgaria,2009.0,MUMPS,Mumps,"per 1,000,000 total population",148.4
5835,COUNTRIES,BGR,Bulgaria,2009.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",33.5
5836,COUNTRIES,BGR,Bulgaria,2009.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
5837,COUNTRIES,BGR,Bulgaria,2009.0,RUBELLA,Rubella,"per 1,000,000 total population",5.9
5838,COUNTRIES,BGR,Bulgaria,2009.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
5839,COUNTRIES,BGR,Bulgaria,2008.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
5840,COUNTRIES,BGR,Bulgaria,2008.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
5841,COUNTRIES,BGR,Bulgaria,2008.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
5842,COUNTRIES,BGR,Bulgaria,2008.0,MEASLES,Measles,"per 1,000,000 total population",0.1
5843,COUNTRIES,BGR,Bulgaria,2008.0,MUMPS,Mumps,"per 1,000,000 total population",740.8
5844,COUNTRIES,BGR,Bulgaria,2008.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
5845,COUNTRIES,BGR,Bulgaria,2008.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",25.6
5846,COUNTRIES,BGR,Bulgaria,2008.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
5847,COUNTRIES,BGR,Bulgaria,2008.0,RUBELLA,Rubella,"per 1,000,000 total population",7.7
5848,COUNTRIES,BGR,Bulgaria,2008.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.3
5849,COUNTRIES,BGR,Bulgaria,2008.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
5850,COUNTRIES,BGR,Bulgaria,2007.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
5851,COUNTRIES,BGR,Bulgaria,2007.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
5852,COUNTRIES,BGR,Bulgaria,2007.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
5853,COUNTRIES,BGR,Bulgaria,2007.0,MEASLES,Measles,"per 1,000,000 total population",0.1
5854,COUNTRIES,BGR,Bulgaria,2007.0,MUMPS,Mumps,"per 1,000,000 total population",698.4
5855,COUNTRIES,BGR,Bulgaria,2007.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
5856,COUNTRIES,BGR,Bulgaria,2007.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",35.5
5857,COUNTRIES,BGR,Bulgaria,2007.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
5858,COUNTRIES,BGR,Bulgaria,2007.0,RUBELLA,Rubella,"per 1,000,000 total population",11.6
5859,COUNTRIES,BGR,Bulgaria,2007.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.0
5860,COUNTRIES,BGR,Bulgaria,2007.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
5861,COUNTRIES,BGR,Bulgaria,2006.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
5862,COUNTRIES,BGR,Bulgaria,2006.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
5863,COUNTRIES,BGR,Bulgaria,2006.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
5864,COUNTRIES,BGR,Bulgaria,2006.0,MEASLES,Measles,"per 1,000,000 total population",0.1
5865,COUNTRIES,BGR,Bulgaria,2006.0,MUMPS,Mumps,"per 1,000,000 total population",119.2
5866,COUNTRIES,BGR,Bulgaria,2006.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
5867,COUNTRIES,BGR,Bulgaria,2006.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",43.8
5868,COUNTRIES,BGR,Bulgaria,2006.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
5869,COUNTRIES,BGR,Bulgaria,2006.0,RUBELLA,Rubella,"per 1,000,000 total population",32.3
5870,COUNTRIES,BGR,Bulgaria,2006.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.5
5871,COUNTRIES,BGR,Bulgaria,2006.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
5872,COUNTRIES,BGR,Bulgaria,2005.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
5873,COUNTRIES,BGR,Bulgaria,2005.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
5874,COUNTRIES,BGR,Bulgaria,2005.0,MEASLES,Measles,"per 1,000,000 total population",0.4
5875,COUNTRIES,BGR,Bulgaria,2005.0,MUMPS,Mumps,"per 1,000,000 total population",79.0
5876,COUNTRIES,BGR,Bulgaria,2005.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
5877,COUNTRIES,BGR,Bulgaria,2005.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",40.7
5878,COUNTRIES,BGR,Bulgaria,2005.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
5879,COUNTRIES,BGR,Bulgaria,2005.0,RUBELLA,Rubella,"per 1,000,000 total population",255.7
5880,COUNTRIES,BGR,Bulgaria,2005.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.3
5881,COUNTRIES,BGR,Bulgaria,2005.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
5882,COUNTRIES,BGR,Bulgaria,2004.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
5883,COUNTRIES,BGR,Bulgaria,2004.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
5884,COUNTRIES,BGR,Bulgaria,2004.0,MEASLES,Measles,"per 1,000,000 total population",0.0
5885,COUNTRIES,BGR,Bulgaria,2004.0,MUMPS,Mumps,"per 1,000,000 total population",11.7
5886,COUNTRIES,BGR,Bulgaria,2004.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
5887,COUNTRIES,BGR,Bulgaria,2004.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",28.6
5888,COUNTRIES,BGR,Bulgaria,2004.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
5889,COUNTRIES,BGR,Bulgaria,2004.0,RUBELLA,Rubella,"per 1,000,000 total population",61.2
5890,COUNTRIES,BGR,Bulgaria,2004.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.0
5891,COUNTRIES,BGR,Bulgaria,2004.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
